"CallFailure","Complains","SubscriptionLength","ChargeAmount","SecondsofUse","Frequencyofuse","FrequencyofSMS","DistinctCalledNumbers","AgeGroup","TariffPlan","Status","Age","CustomerValue","Churn"
9,"No Complains",38,0,2048,55,341,26,"30-45","Pay as you go","active",30,1448.12,"non-CHURN"
6,"No Complains",34,1,6805,86,185,27,"30-45","Pay as you go","active",30,1015.64,"non-CHURN"
3,"No Complains",25,2,1610,40,207,24,"15-30","contractual","active",25,1005.75,"non-CHURN"
8,"No Complains",17,4,2968,51,63,23,"30-45","contractual","active",30,372.76,"non-CHURN"
0,"No Complains",29,0,5935,70,164,18,"30-45","Pay as you go","active",30,896.2,"non-CHURN"
13,"No Complains",27,0,945,28,12,7,"30-45","Pay as you go","non-active",30,86.92,"non-CHURN"
26,"Complains",37,3,15545,230,55,30,"30-45","Pay as you go","active",30,851,"non-CHURN"
4,"No Complains",38,1,3095,27,483,8,"30-45","Pay as you go","active",30,2056.88,"non-CHURN"
10,"No Complains",22,2,2060,35,40,18,"30-45","Pay as you go","active",30,243.8,"non-CHURN"
0,"No Complains",37,0,0,0,0,0,"30-45","Pay as you go","non-active",30,0,"CHURN"
11,"No Complains",18,4,2913,48,36,21,"30-45","Pay as you go","active",30,262.44,"non-CHURN"
5,"No Complains",35,0,1855,45,47,23,"30-45","Pay as you go","non-active",30,264,"non-CHURN"
10,"No Complains",40,1,2888,65,18,38,"15-30","Pay as you go","active",25,213.885,"non-CHURN"
16,"No Complains",40,3,14678,185,28,61,"30-45","Pay as you go","active",30,706.52,"non-CHURN"
32,"No Complains",38,5,16380,250,15,83,"15-30","contractual","active",25,815.85,"non-CHURN"
0,"No Complains",33,0,3298,70,0,22,"15-30","Pay as you go","active",25,151.56,"non-CHURN"
8,"No Complains",10,2,5100,51,223,10,"30-45","Pay as you go","active",30,1098.04,"non-CHURN"
20,"No Complains",34,9,10730,97,15,55,"45-60","Pay as you go","active",45,308.175,"non-CHURN"
12,"No Complains",33,0,2573,44,33,32,"30-45","Pay as you go","non-active",30,236.68,"CHURN"
11,"No Complains",37,0,4603,71,2,33,"<15","Pay as you go","active",15,268.07,"non-CHURN"
3,"No Complains",37,1,6500,86,186,26,"30-45","Pay as you go","active",30,1007.44,"non-CHURN"
0,"No Complains",36,0,5423,88,0,7,"15-30","Pay as you go","active",25,247.995,"non-CHURN"
6,"No Complains",33,0,11385,152,1,43,"30-45","Pay as you go","active",30,465.48,"non-CHURN"
11,"No Complains",42,1,3730,86,40,32,"30-45","Pay as you go","active",30,312.64,"non-CHURN"
2,"No Complains",33,0,3095,21,475,7,"30-45","Pay as you go","active",30,2024.64,"non-CHURN"
8,"No Complains",38,1,6690,86,161,24,"30-45","Pay as you go","active",30,915.04,"non-CHURN"
4,"No Complains",33,0,3290,68,14,21,"15-30","Pay as you go","active",25,214.11,"non-CHURN"
11,"No Complains",27,0,700,25,10,7,"15-30","Pay as you go","non-active",25,77.625,"non-CHURN"
8,"No Complains",25,1,1540,40,190,9,"30-45","contractual","active",30,823.2,"non-CHURN"
7,"No Complains",20,1,2000,32,35,16,"30-45","Pay as you go","active",30,221.28,"non-CHURN"
8,"No Complains",38,0,4370,71,5,17,"30-45","Pay as you go","active",30,197.64,"non-CHURN"
5,"No Complains",36,2,2268,35,21,21,"45-60","Pay as you go","active",45,110.075,"non-CHURN"
10,"No Complains",38,0,1973,40,20,18,"30-45","Pay as you go","non-active",30,160.52,"CHURN"
0,"No Complains",37,0,0,0,0,0,"15-30","Pay as you go","non-active",25,0,"non-CHURN"
5,"No Complains",38,0,1065,14,7,9,"15-30","Pay as you go","non-active",25,80.055,"non-CHURN"
18,"No Complains",29,0,1195,32,26,12,"30-45","Pay as you go","non-active",30,153.08,"non-CHURN"
9,"No Complains",35,0,2153,38,2,27,"30-45","Pay as you go","non-active",30,95.64,"CHURN"
11,"No Complains",38,0,2483,57,10,17,"30-45","Pay as you go","non-active",30,141.6,"non-CHURN"
3,"No Complains",36,0,4065,65,0,15,"15-30","Pay as you go","active",25,185.85,"non-CHURN"
22,"No Complains",29,2,15960,233,2,81,"15-30","Pay as you go","active",25,737.685,"non-CHURN"
0,"No Complains",36,0,1068,15,0,3,"30-45","Pay as you go","active",30,43.32,"non-CHURN"
6,"No Complains",37,0,1853,50,338,9,"15-30","Pay as you go","active",25,1606.635,"non-CHURN"
9,"Complains",39,0,905,16,28,17,"15-30","Pay as you go","non-active",25,167.445,"CHURN"
0,"No Complains",26,0,635,9,12,1,"45-60","Pay as you go","non-active",45,46.1,"non-CHURN"
5,"Complains",35,0,305,6,7,2,"30-45","Pay as you go","non-active",30,40.44,"CHURN"
21,"No Complains",35,0,1265,41,32,15,"30-45","Pay as you go","non-active",30,180.24,"non-CHURN"
11,"Complains",36,0,2458,45,43,34,"30-45","Pay as you go","non-active",30,272.12,"CHURN"
3,"No Complains",39,0,1620,48,46,24,"30-45","Pay as you go","non-active",30,250.72,"non-CHURN"
11,"Complains",35,0,3180,42,18,19,"30-45","Pay as you go","non-active",30,200.88,"CHURN"
10,"No Complains",40,1,6898,83,119,42,"15-30","Pay as you go","active",25,849.645,"non-CHURN"
0,"No Complains",33,0,0,0,0,0,"15-30","Pay as you go","non-active",25,0,"non-CHURN"
3,"No Complains",33,0,933,7,8,5,"45-60","Pay as you go","non-active",45,43.5,"CHURN"
0,"No Complains",35,0,3500,66,0,23,"30-45","Pay as you go","active",30,142.64,"non-CHURN"
24,"No Complains",40,4,10130,138,159,45,"30-45","Pay as you go","active",30,1046.72,"non-CHURN"
2,"No Complains",39,0,808,15,20,9,"45-60","Pay as you go","non-active",45,70.575,"CHURN"
5,"Complains",9,1,1733,22,7,7,"30-45","Pay as you go","active",30,98.2,"CHURN"
9,"No Complains",37,0,2123,48,0,13,"30-45","Pay as you go","non-active",30,86.84,"non-CHURN"
9,"No Complains",26,0,820,27,1,15,"15-30","Pay as you go","active",25,42.615,"non-CHURN"
0,"No Complains",36,0,2055,33,278,16,"30-45","Pay as you go","active",30,1195.52,"non-CHURN"
7,"No Complains",40,1,5623,91,7,17,"30-45","Pay as you go","active",30,256.56,"non-CHURN"
5,"No Complains",37,1,305,6,7,2,"60-75","Pay as you go","active",55,15.165,"non-CHURN"
8,"No Complains",35,1,8810,115,137,41,"30-45","Pay as you go","active",30,905,"non-CHURN"
4,"No Complains",43,0,710,20,21,9,"30-45","Pay as you go","non-active",30,113.2,"non-CHURN"
10,"No Complains",11,0,6008,133,68,36,"<15","contractual","active",15,711.755,"non-CHURN"
7,"No Complains",11,2,4695,46,222,12,"30-45","Pay as you go","active",30,1077.64,"non-CHURN"
4,"No Complains",36,0,13658,164,2,45,"30-45","Pay as you go","active",30,560.88,"non-CHURN"
11,"No Complains",45,3,3400,39,498,11,"45-60","Pay as you go","active",45,1330.975,"non-CHURN"
0,"No Complains",30,0,5353,79,0,4,"15-30","Pay as you go","active",25,244.44,"non-CHURN"
1,"No Complains",28,0,1190,38,197,14,"15-30","contractual","active",25,941.76,"non-CHURN"
0,"No Complains",35,0,958,14,0,6,"30-45","Pay as you go","active",30,38.88,"non-CHURN"
3,"No Complains",32,0,4110,61,0,11,"15-30","Pay as you go","active",25,187.695,"non-CHURN"
0,"No Complains",39,0,0,0,0,0,"15-30","Pay as you go","non-active",25,0,"non-CHURN"
0,"No Complains",7,0,4275,35,217,11,"30-45","Pay as you go","active",30,1040.4,"non-CHURN"
9,"Complains",42,0,2193,58,16,21,"30-45","Pay as you go","non-active",30,154.04,"non-CHURN"
8,"No Complains",36,0,1855,44,13,18,"30-45","Pay as you go","non-active",30,127.96,"non-CHURN"
4,"No Complains",37,0,6118,65,87,22,"15-30","Pay as you go","active",25,669.735,"non-CHURN"
0,"No Complains",35,0,6603,111,356,26,"15-30","Pay as you go","active",25,1904.13,"non-CHURN"
3,"No Complains",36,0,14775,171,125,30,"15-30","Pay as you go","active",25,1235.07,"non-CHURN"
9,"No Complains",28,1,1873,45,37,70,"60-75","Pay as you go","active",55,84.27,"non-CHURN"
17,"No Complains",17,1,9238,177,80,42,"60-75","Pay as you go","active",55,261.225,"non-CHURN"
21,"No Complains",28,2,2240,49,34,15,"15-30","Pay as you go","active",25,256.005,"non-CHURN"
0,"No Complains",23,0,2920,55,1,21,"30-45","Pay as you go","active",30,123,"non-CHURN"
1,"No Complains",33,0,2393,52,0,32,"<15","Pay as you go","active",15,134.475,"non-CHURN"
4,"No Complains",8,1,1892,24,1,5,"30-45","Pay as you go","active",30,80.64,"CHURN"
3,"No Complains",33,0,438,2,0,3,"30-45","Pay as you go","non-active",30,17.6,"CHURN"
0,"No Complains",35,0,2760,65,0,26,"15-30","Pay as you go","active",25,127.125,"non-CHURN"
8,"No Complains",41,2,2813,70,41,39,"15-30","Pay as you go","active",25,314.235,"non-CHURN"
13,"No Complains",22,4,3113,55,46,25,"30-45","Pay as you go","active",30,310.72,"non-CHURN"
3,"No Complains",41,1,6455,90,194,30,"30-45","Pay as you go","active",30,1037.8,"non-CHURN"
5,"No Complains",12,1,1668,27,11,12,"30-45","Pay as you go","active",30,111.8,"CHURN"
0,"No Complains",37,0,1683,47,0,33,"<15","Pay as you go","active",15,95.15,"non-CHURN"
0,"No Complains",31,0,405,2,0,5,"15-30","Pay as you go","non-active",25,18.315,"non-CHURN"
0,"No Complains",37,0,6908,117,363,28,"15-30","Pay as you go","active",25,1949.625,"non-CHURN"
0,"No Complains",30,0,1180,30,20,13,"30-45","Pay as you go","non-active",30,128.4,"non-CHURN"
0,"No Complains",30,0,3950,67,0,17,"30-45","Pay as you go","active",30,160.68,"non-CHURN"
2,"No Complains",32,0,13513,159,0,38,"30-45","Pay as you go","active",30,546.88,"non-CHURN"
10,"No Complains",37,0,2695,37,7,3,"30-45","Pay as you go","non-active",30,137.28,"CHURN"
17,"No Complains",39,4,7623,91,136,54,"15-30","contractual","active",25,959.13,"non-CHURN"
2,"No Complains",38,0,2555,49,178,25,"15-30","Pay as you go","active",25,918.18,"non-CHURN"
10,"Complains",11,2,1982,26,16,12,"30-45","Pay as you go","active",30,144.32,"CHURN"
12,"No Complains",38,0,2383,49,32,30,"45-60","Pay as you go","non-active",45,140.8,"CHURN"
1,"No Complains",10,1,3985,35,197,12,"30-45","Pay as you go","active",30,948.8,"non-CHURN"
0,"Complains",7,0,1183,13,0,5,"15-30","Pay as you go","non-active",25,53.82,"CHURN"
8,"No Complains",37,0,14178,174,1,42,"30-45","Pay as you go","active",30,578.08,"non-CHURN"
2,"No Complains",36,0,4210,77,0,23,"30-45","Pay as you go","active",30,171.48,"non-CHURN"
5,"No Complains",40,0,1665,50,46,21,"45-60","Pay as you go","non-active",45,157.875,"non-CHURN"
10,"No Complains",43,1,4370,77,13,18,"30-45","Pay as you go","active",30,229.88,"non-CHURN"
10,"No Complains",37,0,2160,51,54,25,"30-45","Pay as you go","non-active",30,304.44,"non-CHURN"
2,"No Complains",36,0,3718,82,2,28,"15-30","Pay as you go","active",25,180,"non-CHURN"
3,"No Complains",41,0,433,10,5,3,"30-45","Pay as you go","non-active",30,37.72,"non-CHURN"
0,"No Complains",10,0,4265,42,219,13,"30-45","Pay as you go","active",30,1048.28,"non-CHURN"
0,"No Complains",36,0,133,2,0,2,"30-45","Pay as you go","non-active",30,5.4,"CHURN"
12,"No Complains",40,2,4820,89,9,27,"30-45","Pay as you go","active",30,232.36,"non-CHURN"
4,"Complains",32,0,2570,29,0,10,"15-30","Pay as you go","non-active",25,116.955,"CHURN"
6,"No Complains",25,0,395,19,3,5,"15-30","Pay as you go","non-active",25,32.13,"non-CHURN"
4,"No Complains",37,0,2980,21,451,4,"30-45","Pay as you go","active",30,1924.04,"non-CHURN"
2,"No Complains",42,0,665,18,21,12,"30-45","Pay as you go","non-active",30,111.32,"non-CHURN"
6,"No Complains",25,2,3825,71,29,38,"30-45","Pay as you go","active",30,271.84,"non-CHURN"
0,"No Complains",36,0,133,2,0,2,"30-45","Pay as you go","non-active",30,5.4,"CHURN"
1,"No Complains",37,1,6310,85,177,23,"30-45","Pay as you go","active",30,963.8,"non-CHURN"
2,"No Complains",34,1,6365,106,250,18,"15-30","contractual","active",25,1416.195,"non-CHURN"
9,"No Complains",33,2,1575,46,208,17,"30-45","contractual","active",30,896.84,"non-CHURN"
12,"No Complains",40,1,2298,57,13,19,"30-45","Pay as you go","active",30,146.2,"non-CHURN"
5,"Complains",37,0,305,6,7,2,"30-45","Pay as you go","non-active",30,40.44,"CHURN"
9,"No Complains",41,3,3515,39,522,14,"45-60","Pay as you go","active",45,1393.85,"non-CHURN"
7,"No Complains",33,3,7385,107,35,37,"60-75","Pay as you go","active",55,164.88,"non-CHURN"
0,"No Complains",29,0,3413,70,0,25,"15-30","Pay as you go","active",25,156.735,"non-CHURN"
2,"No Complains",36,0,2870,66,4,11,"15-30","Pay as you go","active",25,150.12,"non-CHURN"
12,"Complains",38,1,2328,47,39,33,"30-45","Pay as you go","active",30,251,"CHURN"
4,"No Complains",24,0,515,21,0,13,"15-30","Pay as you go","active",25,24.12,"non-CHURN"
13,"No Complains",35,1,15710,186,147,28,"15-30","Pay as you go","active",25,1376.82,"non-CHURN"
0,"No Complains",24,0,0,0,5,0,"45-60","Pay as you go","non-active",45,12.5,"non-CHURN"
9,"No Complains",36,0,2268,44,34,31,"30-45","Pay as you go","non-active",30,228.48,"CHURN"
0,"No Complains",36,0,405,8,6,6,"15-30","Pay as you go","non-active",25,45.585,"non-CHURN"
11,"No Complains",29,2,1810,43,209,16,"30-45","contractual","active",30,910.12,"non-CHURN"
6,"No Complains",38,0,1310,24,34,23,"30-45","Pay as you go","non-active",30,189.36,"non-CHURN"
6,"No Complains",35,2,11760,158,25,60,"30-45","Pay as you go","active",30,576.72,"non-CHURN"
21,"Complains",30,0,775,39,5,12,"15-30","Pay as you go","non-active",25,59.13,"CHURN"
15,"No Complains",43,2,15870,190,167,36,"15-30","Pay as you go","active",25,1474.2,"non-CHURN"
0,"No Complains",26,0,825,10,21,3,"45-60","Pay as you go","non-active",45,73.375,"non-CHURN"
19,"No Complains",39,3,3358,76,387,41,"30-45","Pay as you go","active",30,1685.36,"non-CHURN"
0,"No Complains",40,0,2168,54,5,35,"<15","Pay as you go","active",15,149.71,"non-CHURN"
9,"No Complains",39,2,8890,117,147,45,"30-45","Pay as you go","active",30,948.28,"non-CHURN"
36,"No Complains",41,5,16155,242,69,34,"30-45","contractual","active",30,931.88,"non-CHURN"
17,"No Complains",46,3,5080,99,24,33,"45-60","Pay as you go","active",45,189.475,"non-CHURN"
0,"No Complains",8,1,4200,40,240,12,"30-45","Pay as you go","active",30,1129.6,"non-CHURN"
23,"Complains",34,0,1070,53,48,21,"30-45","Pay as you go","non-active",30,236.92,"CHURN"
16,"Complains",38,0,2763,51,50,36,"45-60","Pay as you go","non-active",45,195.35,"CHURN"
10,"No Complains",45,0,1440,30,22,19,"30-45","Pay as you go","non-active",30,146.8,"non-CHURN"
7,"No Complains",27,1,3530,67,15,25,"30-45","Pay as you go","active",30,203.88,"non-CHURN"
0,"No Complains",32,0,2535,16,0,12,"30-45","Pay as you go","active",30,102.04,"non-CHURN"
5,"No Complains",35,1,3843,80,7,25,"30-45","Pay as you go","active",30,184.92,"non-CHURN"
9,"No Complains",38,1,5593,94,29,26,"15-30","Pay as you go","active",25,386.415,"CHURN"
15,"No Complains",39,2,7213,82,124,42,"15-30","Pay as you go","active",25,886.275,"non-CHURN"
5,"Complains",14,2,1487,25,8,8,"30-45","Pay as you go","active",30,92.48,"CHURN"
0,"No Complains",7,0,1182,13,0,5,"15-30","Pay as you go","active",25,53.775,"CHURN"
0,"No Complains",19,0,0,0,0,0,"15-30","Pay as you go","non-active",25,0,"non-CHURN"
8,"No Complains",40,3,703,13,16,6,"60-75","Pay as you go","active",55,34.74,"non-CHURN"
16,"No Complains",45,0,2543,66,23,20,"45-60","Pay as you go","non-active",45,122.725,"non-CHURN"
5,"No Complains",37,0,3065,71,7,28,"30-45","Pay as you go","active",30,153.44,"non-CHURN"
0,"No Complains",23,0,0,0,0,0,"45-60","Pay as you go","non-active",45,0,"non-CHURN"
0,"Complains",30,0,0,0,0,0,"45-60","Pay as you go","non-active",45,0,"CHURN"
12,"No Complains",37,1,4180,87,33,26,"30-45","Pay as you go","active",30,302.68,"non-CHURN"
0,"No Complains",40,0,88,6,8,6,"30-45","Pay as you go","non-active",30,35.76,"CHURN"
0,"No Complains",35,0,1973,46,0,27,"<15","Pay as you go","active",15,111.045,"non-CHURN"
0,"Complains",35,0,295,4,14,13,"15-30","Pay as you go","non-active",25,76.455,"CHURN"
20,"No Complains",37,8,10030,88,0,44,"60-75","Pay as you go","active",55,151.77,"non-CHURN"
9,"No Complains",28,1,1873,45,37,70,"60-75","Pay as you go","active",55,84.27,"non-CHURN"
12,"No Complains",46,0,1275,30,35,16,"30-45","Pay as you go","non-active",30,192.2,"non-CHURN"
0,"No Complains",38,0,6375,88,190,29,"30-45","Pay as you go","active",30,1018.52,"non-CHURN"
22,"No Complains",29,2,16015,235,0,78,"15-30","Pay as you go","active",25,731.25,"non-CHURN"
14,"No Complains",29,1,760,28,15,9,"30-45","Pay as you go","active",30,91.52,"non-CHURN"
13,"No Complains",39,1,2568,65,357,23,"30-45","Pay as you go","active",30,1533.32,"non-CHURN"
22,"No Complains",31,0,1250,51,30,30,"15-30","Pay as you go","non-active",25,193.545,"CHURN"
0,"Complains",34,0,0,0,0,0,"45-60","Pay as you go","non-active",45,0,"CHURN"
8,"No Complains",36,1,2585,43,282,16,"30-45","Pay as you go","active",30,1233.12,"non-CHURN"
6,"No Complains",34,1,3943,86,7,26,"30-45","Pay as you go","active",30,189.16,"non-CHURN"
0,"No Complains",37,0,5208,84,0,12,"15-30","Pay as you go","active",25,238.14,"non-CHURN"
0,"No Complains",33,0,1875,25,267,11,"30-45","Pay as you go","active",30,1144,"non-CHURN"
13,"No Complains",40,1,4313,71,0,34,"<15","Pay as you go","active",15,241.12,"non-CHURN"
0,"No Complains",36,0,1455,23,257,1,"30-45","Pay as you go","active",30,1087.12,"non-CHURN"
10,"No Complains",33,3,1700,44,210,17,"30-45","contractual","active",30,909.76,"non-CHURN"
8,"No Complains",32,0,2188,42,24,27,"30-45","Pay as you go","non-active",30,185.2,"CHURN"
2,"Complains",10,1,1082,14,0,9,"30-45","Pay as you go","active",30,43.84,"CHURN"
11,"No Complains",39,2,2030,53,50,24,"45-60","Pay as you go","active",45,177.075,"non-CHURN"
9,"No Complains",33,4,7090,114,267,30,"30-45","contractual","active",30,1356.16,"non-CHURN"
21,"Complains",40,8,10390,97,9,46,"60-75","contractual","active",55,170.805,"non-CHURN"
2,"No Complains",13,1,4345,44,223,14,"30-45","Pay as you go","active",30,1067.56,"non-CHURN"
8,"No Complains",37,1,6718,75,108,37,"15-30","Pay as you go","active",25,791.685,"non-CHURN"
5,"No Complains",39,0,553,14,39,8,"30-45","Pay as you go","non-active",30,178.68,"CHURN"
14,"No Complains",40,2,5010,90,18,30,"30-45","Pay as you go","active",30,276,"non-CHURN"
4,"No Complains",40,1,11160,154,12,46,"45-60","Pay as you go","active",45,312.85,"non-CHURN"
0,"No Complains",35,0,0,0,0,0,"15-30","Pay as you go","non-active",25,0,"CHURN"
14,"No Complains",39,2,11960,161,27,52,"45-60","Pay as you go","active",45,370.525,"non-CHURN"
2,"No Complains",35,0,14990,175,134,25,"15-30","Pay as you go","active",25,1285.425,"non-CHURN"
11,"No Complains",33,2,1873,51,45,71,"60-75","Pay as you go","active",55,96.36,"non-CHURN"
25,"Complains",31,3,16075,238,0,80,"15-30","Pay as you go","active",25,734.085,"non-CHURN"
5,"No Complains",23,0,920,26,12,11,"15-30","Pay as you go","active",25,96.57,"non-CHURN"
14,"No Complains",40,3,7515,103,201,28,"30-45","Pay as you go","active",30,1108.72,"non-CHURN"
6,"Complains",36,0,2865,43,13,19,"15-30","Pay as you go","non-active",25,189.36,"CHURN"
0,"No Complains",23,0,3165,58,3,21,"30-45","Pay as you go","active",30,140.92,"non-CHURN"
8,"No Complains",27,3,1915,46,214,26,"15-30","contractual","active",25,1051.245,"non-CHURN"
14,"No Complains",29,6,10130,81,0,39,"45-60","Pay as you go","active",45,255.275,"non-CHURN"
15,"No Complains",12,0,9237,171,72,41,"45-60","Pay as you go","active",45,415.2,"non-CHURN"
1,"No Complains",33,3,6775,116,296,35,"15-30","contractual","active",25,1642.095,"non-CHURN"
0,"No Complains",32,0,2535,16,0,12,"30-45","Pay as you go","active",30,102.04,"non-CHURN"
6,"No Complains",40,0,2735,57,183,27,"15-30","Pay as you go","active",25,949.14,"non-CHURN"
13,"No Complains",41,0,1725,31,28,10,"30-45","Pay as you go","non-active",30,182.24,"non-CHURN"
0,"No Complains",33,0,760,28,10,3,"30-45","Pay as you go","non-active",30,71.52,"non-CHURN"
8,"No Complains",34,0,2273,52,348,19,"30-45","Pay as you go","active",30,1485,"non-CHURN"
6,"No Complains",25,0,395,19,3,5,"15-30","Pay as you go","non-active",25,32.13,"non-CHURN"
4,"No Complains",33,0,2685,35,2,14,"15-30","Pay as you go","non-active",25,131.4,"CHURN"
7,"No Complains",17,3,2447,40,13,21,"30-45","Pay as you go","active",30,151.48,"non-CHURN"
13,"No Complains",43,3,11850,162,28,53,"45-60","Pay as you go","active",45,370.3,"non-CHURN"
7,"No Complains",13,0,8627,165,66,38,"45-60","Pay as you go","active",45,384.8,"non-CHURN"
5,"No Complains",35,0,1015,14,12,9,"15-30","Pay as you go","non-active",25,100.305,"non-CHURN"
9,"No Complains",44,2,3355,37,498,14,"30-45","Pay as you go","active",30,2127.68,"non-CHURN"
0,"No Complains",17,0,985,15,3,14,"15-30","Pay as you go","active",25,58.5,"non-CHURN"
