"CallFailure","Complains","SubscriptionLength","ChargeAmount","SecondsofUse","Frequencyofuse","FrequencyofSMS","DistinctCalledNumbers","AgeGroup","TariffPlan","Status","Age","CustomerValue","Churn"
0,"No Complains",30,0,0,0,0,0,"15-30","Pay as you go","non-active",25,0,"CHURN"
0,"No Complains",30,0,7203,115,369,40,"15-30","Pay as you go","active",25,1989.81,"non-CHURN"
0,"No Complains",30,0,11160,142,0,44,"30-45","Pay as you go","active",30,452.08,"non-CHURN"
1,"No Complains",30,0,6413,63,93,34,"15-30","Pay as you go","active",25,709.92,"non-CHURN"
16,"No Complains",26,0,650,35,1,14,"15-30","Pay as you go","non-active",25,35.325,"CHURN"
14,"No Complains",29,6,10130,81,0,39,"45-60","Pay as you go","active",45,255.275,"non-CHURN"
6,"No Complains",29,0,5513,86,11,21,"15-30","Pay as you go","active",25,301.455,"CHURN"
0,"No Complains",27,0,2535,10,0,11,"30-45","Pay as you go","active",30,101.8,"non-CHURN"
2,"No Complains",28,0,2685,29,0,13,"15-30","Pay as you go","non-active",25,122.13,"CHURN"
2,"No Complains",29,0,1963,32,19,28,"30-45","Pay as you go","non-active",30,155.8,"CHURN"
0,"No Complains",29,0,0,0,0,0,"15-30","Pay as you go","non-active",25,0,"CHURN"
0,"No Complains",29,0,1363,13,0,3,"30-45","Pay as you go","active",30,55.04,"non-CHURN"
0,"No Complains",26,0,6480,85,0,19,"45-60","Pay as you go","active",45,164.125,"non-CHURN"
0,"No Complains",29,0,0,0,0,0,"30-45","Pay as you go","non-active",30,0,"CHURN"
0,"No Complains",29,0,0,0,0,0,"45-60","Pay as you go","active",45,0,"non-CHURN"
18,"No Complains",24,1,15770,226,0,77,"15-30","Pay as you go","active",25,719.82,"non-CHURN"
0,"No Complains",27,1,6660,104,256,30,"15-30","contractual","active",25,1456.38,"non-CHURN"
0,"No Complains",29,0,3413,70,0,25,"15-30","Pay as you go","active",25,156.735,"non-CHURN"
0,"No Complains",28,0,1360,32,23,17,"30-45","Pay as you go","non-active",30,147.68,"non-CHURN"
0,"No Complains",29,0,2475,41,160,20,"15-30","Pay as you go","active",25,833.22,"non-CHURN"
0,"No Complains",20,0,1010,24,178,8,"15-30","contractual","active",25,847.53,"non-CHURN"
0,"No Complains",19,0,1263,27,15,65,"45-60","Pay as you go","active",45,69.75,"non-CHURN"
4,"No Complains",20,0,395,13,0,4,"15-30","Pay as you go","non-active",25,18.36,"non-CHURN"
0,"No Complains",19,0,520,4,6,2,"45-60","Pay as you go","non-active",45,28.1,"non-CHURN"
3,"No Complains",18,0,920,20,4,10,"<15","Pay as you go","active",15,73.7,"non-CHURN"
0,"No Complains",18,0,2920,49,0,20,"30-45","Pay as you go","active",30,118.76,"non-CHURN"
0,"No Complains",11,0,1390,14,13,11,"15-30","Pay as you go","active",25,121.68,"non-CHURN"
9,"No Complains",10,0,6087,129,70,39,"<15","contractual","active",15,726.88,"non-CHURN"
5,"No Complains",8,0,8627,159,58,37,"45-60","Pay as you go","active",45,364.65,"non-CHURN"
1,"No Complains",9,1,2547,33,16,16,"30-45","Pay as you go","active",30,167.2,"non-CHURN"
0,"No Complains",3,0,4085,28,200,7,"15-30","Pay as you go","active",25,1085.085,"non-CHURN"
0,"No Complains",3,0,1182,7,0,4,"15-30","Pay as you go","active",25,53.505,"CHURN"
5,"No Complains",41,0,4065,71,6,16,"30-45","Pay as you go","active",30,189.44,"non-CHURN"
0,"No Complains",42,0,13,5,8,3,"30-45","Pay as you go","non-active",30,32.72,"non-CHURN"
7,"No Complains",40,0,2148,60,360,23,"30-45","Pay as you go","active",30,1528.32,"non-CHURN"
7,"No Complains",41,0,3893,66,2,34,"<15","Pay as you go","active",15,228.745,"non-CHURN"
0,"No Complains",41,0,2088,58,3,32,"15-30","Pay as you go","active",25,110.07,"non-CHURN"
8,"No Complains",41,1,3470,82,33,27,"30-45","Pay as you go","active",30,274.08,"non-CHURN"
1,"No Complains",41,0,2055,39,286,17,"30-45","Pay as you go","active",30,1227.76,"non-CHURN"
10,"No Complains",40,2,8810,121,145,42,"30-45","Pay as you go","active",30,937.24,"non-CHURN"
4,"No Complains",41,0,13468,169,1,43,"30-45","Pay as you go","active",30,549.48,"non-CHURN"
4,"No Complains",41,1,4210,83,3,24,"30-45","Pay as you go","active",30,183.72,"non-CHURN"
3,"No Complains",41,0,5613,95,8,11,"30-45","Pay as you go","active",30,260.32,"non-CHURN"
6,"No Complains",41,0,1933,54,9,16,"30-45","Pay as you go","non-active",30,115.48,"non-CHURN"
22,"No Complains",41,3,14835,225,55,31,"30-45","Pay as you go","active",30,822.4,"non-CHURN"
1,"No Complains",41,1,2790,27,484,7,"30-45","Pay as you go","active",30,2048.68,"non-CHURN"
6,"No Complains",40,0,15180,182,151,29,"15-30","Pay as you go","active",25,1370.79,"non-CHURN"
0,"No Complains",40,1,6195,86,187,25,"30-45","Pay as you go","active",30,999.24,"non-CHURN"
0,"No Complains",40,0,570,14,1,10,"15-30","Pay as you go","non-active",25,30.78,"non-CHURN"
0,"No Complains",41,0,405,14,14,7,"30-45","Pay as you go","non-active",30,72.76,"non-CHURN"
0,"No Complains",40,0,0,0,1,0,"15-30","Pay as you go","non-active",25,4.5,"CHURN"
0,"No Complains",40,0,7203,127,385,42,"30-45","Pay as you go","active",30,1833.2,"non-CHURN"
4,"No Complains",40,1,11160,154,12,46,"45-60","Pay as you go","active",45,312.85,"non-CHURN"
5,"No Complains",40,1,6413,75,109,36,"15-30","Pay as you go","active",25,782.46,"non-CHURN"
20,"No Complains",36,0,650,47,17,16,"30-45","Pay as you go","non-active",30,95.88,"CHURN"
18,"No Complains",39,8,10130,93,2,41,"60-75","Pay as you go","active",55,156.345,"non-CHURN"
10,"No Complains",39,1,5513,98,27,23,"15-30","Pay as you go","active",25,373.995,"CHURN"
0,"No Complains",37,0,2535,22,1,13,"30-45","Pay as you go","active",30,106.28,"non-CHURN"
6,"Complains",38,0,2685,41,10,15,"30-45","Pay as you go","non-active",30,149.04,"CHURN"
6,"No Complains",39,0,1963,44,35,30,"30-45","Pay as you go","non-active",30,220.28,"CHURN"
0,"No Complains",39,0,0,0,1,0,"30-45","Pay as you go","non-active",30,4,"CHURN"
0,"No Complains",39,0,1363,25,1,5,"45-60","Pay as you go","active",45,37.2,"non-CHURN"
0,"No Complains",36,1,6480,97,15,21,"60-75","Pay as you go","active",55,121.155,"non-CHURN"
0,"No Complains",39,0,323,7,10,3,"45-60","Pay as you go","non-active",45,33.25,"CHURN"
0,"No Complains",39,1,33,4,5,1,"60-75","Pay as you go","active",55,8.055,"non-CHURN"
22,"No Complains",34,3,15770,238,1,79,"15-30","Pay as you go","active",25,724.86,"non-CHURN"
3,"No Complains",37,3,6660,116,272,32,"15-30","contractual","active",25,1528.92,"non-CHURN"
0,"No Complains",39,0,3413,82,3,27,"30-45","Pay as you go","active",30,151.8,"non-CHURN"
0,"No Complains",38,0,1360,44,39,19,"30-45","Pay as you go","non-active",30,212.16,"non-CHURN"
3,"No Complains",39,0,2475,53,176,22,"15-30","Pay as you go","active",25,905.76,"non-CHURN"
1,"No Complains",30,1,1010,36,194,10,"15-30","contractual","active",25,920.07,"non-CHURN"
1,"No Complains",29,0,1263,39,31,67,"45-60","Pay as you go","active",45,110.05,"non-CHURN"
8,"No Complains",30,0,395,25,11,6,"30-45","Pay as you go","non-active",30,60.8,"non-CHURN"
0,"No Complains",29,0,520,10,22,2,"45-60","Pay as you go","non-active",45,68.25,"non-CHURN"
7,"No Complains",28,0,920,32,20,12,"15-30","Pay as you go","active",25,132.84,"non-CHURN"
0,"No Complains",28,0,2920,61,9,22,"30-45","Pay as you go","active",30,155.24,"non-CHURN"
0,"No Complains",21,0,1390,26,29,13,"15-30","Pay as you go","active",25,194.22,"non-CHURN"
13,"No Complains",20,1,6087,141,86,41,"15-30","contractual","active",25,667.26,"non-CHURN"
9,"No Complains",18,0,8627,171,74,39,"60-75","Pay as you go","active",55,242.97,"non-CHURN"
5,"No Complains",19,3,2547,45,32,18,"30-45","Pay as you go","active",30,231.68,"non-CHURN"
0,"No Complains",12,1,4085,40,216,9,"30-45","Pay as you go","active",30,1029,"non-CHURN"
0,"No Complains",12,1,1182,19,1,6,"30-45","Pay as you go","active",30,52.04,"CHURN"
9,"No Complains",37,0,4775,76,23,15,"15-30","Pay as you go","active",25,321.795,"non-CHURN"
1,"No Complains",38,0,723,10,8,2,"15-30","Pay as you go","non-active",25,68.985,"non-CHURN"
11,"No Complains",36,0,2858,65,360,22,"15-30","Pay as you go","active",25,1751.535,"non-CHURN"
11,"No Complains",37,0,4603,71,2,33,"<15","Pay as you go","active",15,268.07,"non-CHURN"
4,"No Complains",37,0,2798,63,3,31,"<15","Pay as you go","active",15,173.855,"non-CHURN"
12,"No Complains",37,1,4180,87,33,26,"30-45","Pay as you go","active",30,302.68,"non-CHURN"
5,"No Complains",37,0,2765,44,286,16,"30-45","Pay as you go","active",30,1256.36,"non-CHURN"
14,"No Complains",36,2,9520,126,145,41,"30-45","Pay as you go","active",30,965.84,"non-CHURN"
8,"No Complains",37,0,14178,174,1,42,"30-45","Pay as you go","active",30,578.08,"non-CHURN"
8,"No Complains",37,1,4920,88,3,23,"30-45","Pay as you go","active",30,212.32,"non-CHURN"
7,"No Complains",37,0,6323,100,8,10,"15-30","Pay as you go","active",25,325.035,"non-CHURN"
10,"No Complains",37,0,2643,59,9,15,"30-45","Pay as you go","non-active",30,144.08,"non-CHURN"
26,"Complains",37,3,15545,230,55,30,"30-45","Pay as you go","active",30,851,"non-CHURN"
5,"No Complains",37,1,3500,32,484,6,"30-45","Pay as you go","active",30,2077.28,"non-CHURN"
10,"No Complains",36,0,15890,187,151,28,"15-30","Pay as you go","active",25,1402.965,"non-CHURN"
4,"No Complains",36,1,6905,91,187,24,"30-45","Pay as you go","active",30,1027.84,"non-CHURN"
1,"No Complains",36,0,1280,19,1,9,"15-30","Pay as you go","non-active",25,62.955,"non-CHURN"
3,"No Complains",37,0,1115,19,14,6,"15-30","Pay as you go","non-active",25,114.03,"non-CHURN"
0,"No Complains",36,0,0,0,1,0,"15-30","Pay as you go","non-active",25,4.5,"CHURN"
4,"No Complains",36,0,7913,132,385,41,"15-30","Pay as you go","active",25,2094.525,"non-CHURN"
8,"No Complains",36,1,11870,159,12,45,"30-45","Pay as you go","active",30,529.16,"non-CHURN"
9,"No Complains",36,1,7123,80,109,35,"15-30","Pay as you go","active",25,814.635,"non-CHURN"
24,"No Complains",32,0,1360,52,17,15,"15-30","Pay as you go","non-active",25,140.04,"CHURN"
22,"No Complains",35,8,10840,98,2,40,"45-60","Pay as you go","active",45,278.45,"non-CHURN"
14,"No Complains",35,1,6223,103,27,22,"15-30","Pay as you go","active",25,406.17,"non-CHURN"
2,"No Complains",33,0,3245,27,1,12,"30-45","Pay as you go","active",30,134.88,"non-CHURN"
10,"No Complains",34,0,3395,46,10,14,"30-45","Pay as you go","non-active",30,177.64,"CHURN"
10,"Complains",35,0,2673,49,35,29,"30-45","Pay as you go","non-active",30,248.88,"CHURN"
1,"No Complains",35,0,538,7,1,1,"30-45","Pay as you go","non-active",30,25.8,"CHURN"
2,"No Complains",35,0,2073,30,1,4,"30-45","Pay as you go","active",30,88.12,"non-CHURN"
4,"No Complains",32,1,7190,102,15,20,"45-60","Pay as you go","active",45,219.8,"non-CHURN"
1,"No Complains",35,0,1033,12,10,2,"45-60","Pay as you go","non-active",45,51.125,"CHURN"
1,"No Complains",35,1,743,9,5,1,"60-75","Pay as you go","active",55,18.78,"non-CHURN"
26,"No Complains",30,3,16480,243,1,78,"15-30","Pay as you go","active",25,757.035,"non-CHURN"
7,"No Complains",33,3,7370,121,272,31,"15-30","contractual","active",25,1561.095,"non-CHURN"
3,"No Complains",35,0,4123,87,3,26,"15-30","Pay as you go","active",25,202.95,"non-CHURN"
4,"No Complains",34,0,2070,49,39,18,"30-45","Pay as you go","non-active",30,240.76,"non-CHURN"
7,"No Complains",35,0,3185,58,176,21,"15-30","Pay as you go","active",25,937.935,"non-CHURN"
5,"No Complains",26,1,1720,41,194,9,"15-30","contractual","active",25,952.245,"non-CHURN"
5,"No Complains",25,0,1973,44,31,66,"45-60","Pay as you go","active",45,127.925,"non-CHURN"
12,"No Complains",26,0,1105,30,11,5,"15-30","Pay as you go","non-active",25,100.575,"non-CHURN"
1,"No Complains",25,0,1230,15,22,1,"45-60","Pay as you go","non-active",45,86.125,"non-CHURN"
11,"No Complains",24,0,1630,37,20,11,"15-30","Pay as you go","active",25,165.015,"non-CHURN"
3,"No Complains",24,0,3630,66,9,21,"30-45","Pay as you go","active",30,183.84,"non-CHURN"
3,"No Complains",17,0,2100,31,29,12,"15-30","Pay as you go","active",25,226.395,"non-CHURN"
17,"No Complains",16,1,6797,146,86,40,"<15","contractual","active",15,854.865,"non-CHURN"
13,"No Complains",14,0,9337,176,74,38,"45-60","Pay as you go","active",45,422.825,"non-CHURN"
9,"No Complains",15,3,3257,50,32,17,"30-45","Pay as you go","active",30,260.28,"non-CHURN"
3,"No Complains",8,1,4795,45,216,8,"30-45","Pay as you go","active",30,1057.6,"non-CHURN"
4,"No Complains",8,1,1892,24,1,5,"30-45","Pay as you go","active",30,80.64,"CHURN"
0,"No Complains",35,0,3355,54,0,15,"15-30","Pay as you go","active",25,153.405,"non-CHURN"
0,"No Complains",36,0,0,0,0,0,"15-30","Pay as you go","non-active",25,0,"non-CHURN"
0,"No Complains",34,0,1438,43,327,22,"15-30","Pay as you go","active",25,1538.145,"non-CHURN"
0,"No Complains",35,0,3183,49,0,33,"<15","Pay as you go","active",15,177.76,"non-CHURN"
0,"No Complains",35,0,1378,41,0,31,"<15","Pay as you go","active",15,78.045,"non-CHURN"
0,"No Complains",35,0,2760,65,0,26,"15-30","Pay as you go","active",25,127.125,"non-CHURN"
0,"No Complains",35,0,1345,22,253,16,"30-45","Pay as you go","active",30,1066.68,"non-CHURN"
2,"No Complains",34,0,8100,104,112,41,"30-45","Pay as you go","active",30,776.16,"non-CHURN"
0,"No Complains",35,0,12758,152,0,42,"30-45","Pay as you go","active",30,516.4,"non-CHURN"
0,"No Complains",35,0,3500,66,0,23,"30-45","Pay as you go","active",30,142.64,"non-CHURN"
0,"No Complains",35,0,4903,78,0,10,"15-30","Pay as you go","active",25,224.145,"non-CHURN"
0,"No Complains",35,0,1223,37,0,15,"30-45","Pay as you go","non-active",30,50.4,"non-CHURN"
14,"No Complains",35,1,14125,208,22,30,"15-30","Pay as you go","active",25,743.985,"non-CHURN"
0,"No Complains",35,0,2080,10,451,6,"30-45","Pay as you go","active",30,1887.6,"non-CHURN"
0,"No Complains",34,0,14470,165,118,28,"15-30","Pay as you go","active",25,1189.575,"non-CHURN"
0,"No Complains",34,0,5485,69,154,24,"30-45","Pay as you go","active",30,838.16,"non-CHURN"
0,"No Complains",34,0,0,0,0,0,"15-30","Pay as you go","non-active",25,0,"non-CHURN"
0,"No Complains",35,0,0,0,0,0,"15-30","Pay as you go","non-active",25,0,"non-CHURN"
0,"No Complains",34,0,0,0,0,0,"15-30","Pay as you go","non-active",25,0,"CHURN"
0,"No Complains",34,0,6493,110,352,41,"15-30","Pay as you go","active",25,1881.135,"non-CHURN"
0,"No Complains",34,0,10450,137,0,45,"30-45","Pay as you go","active",30,423.48,"non-CHURN"
0,"No Complains",34,0,5703,58,76,35,"15-30","Pay as you go","active",25,601.245,"non-CHURN"
0,"Complains",30,0,0,0,0,0,"15-30","Pay as you go","non-active",25,0,"CHURN"
10,"No Complains",33,6,9420,76,0,40,"45-60","Pay as you go","active",45,237.4,"non-CHURN"
2,"Complains",33,0,4803,81,0,22,"15-30","Pay as you go","active",25,219.78,"CHURN"
0,"No Complains",31,0,1825,5,0,12,"30-45","Pay as you go","active",30,73.2,"non-CHURN"
0,"No Complains",32,0,1975,24,0,14,"15-30","Pay as you go","non-active",25,89.955,"CHURN"
0,"No Complains",33,0,1253,27,2,29,"30-45","Pay as you go","non-active",30,59.2,"CHURN"
0,"Complains",33,0,0,0,0,0,"15-30","Pay as you go","non-active",25,0,"CHURN"
0,"No Complains",33,0,653,8,0,4,"30-45","Pay as you go","active",30,26.44,"non-CHURN"
0,"No Complains",30,0,5770,80,0,20,"45-60","Pay as you go","active",45,146.25,"non-CHURN"
0,"No Complains",33,0,0,0,0,0,"30-45","Pay as you go","non-active",30,0,"CHURN"
0,"No Complains",33,0,0,0,0,0,"45-60","Pay as you go","active",45,0,"non-CHURN"
14,"No Complains",28,1,15060,221,0,78,"15-30","Pay as you go","active",25,687.645,"non-CHURN"
0,"No Complains",31,1,5950,99,239,31,"15-30","contractual","active",25,1347.705,"non-CHURN"
0,"No Complains",33,0,2703,65,0,26,"15-30","Pay as you go","active",25,124.56,"non-CHURN"
0,"No Complains",32,0,650,27,6,18,"30-45","Pay as you go","non-active",30,51.08,"non-CHURN"
0,"No Complains",33,0,1765,36,143,21,"15-30","Pay as you go","active",25,724.545,"non-CHURN"
0,"No Complains",24,0,300,19,161,9,"15-30","contractual","active",25,738.855,"non-CHURN"
0,"No Complains",23,0,553,22,0,66,"45-60","Pay as you go","active",45,14.375,"non-CHURN"
0,"No Complains",24,0,0,0,0,0,"15-30","Pay as you go","non-active",25,0,"non-CHURN"
0,"No Complains",23,0,0,0,0,0,"45-60","Pay as you go","non-active",45,0,"non-CHURN"
0,"No Complains",22,0,210,15,0,11,"15-30","Pay as you go","active",25,10.125,"non-CHURN"
0,"No Complains",22,0,2210,44,0,21,"30-45","Pay as you go","active",30,90.16,"non-CHURN"
0,"No Complains",15,0,680,9,0,12,"15-30","Pay as you go","active",25,31.005,"non-CHURN"
5,"No Complains",14,0,5377,124,53,40,"<15","contractual","active",15,594.055,"non-CHURN"
1,"No Complains",12,0,7917,154,41,38,"45-60","Pay as you go","active",45,304.275,"non-CHURN"
0,"No Complains",13,1,1837,28,0,17,"30-45","Pay as you go","active",30,74.6,"non-CHURN"
0,"No Complains",6,0,3375,23,183,8,"30-45","Pay as you go","active",30,867.92,"non-CHURN"
0,"No Complains",6,0,472,2,0,5,"15-30","Pay as you go","active",25,21.33,"CHURN"
3,"No Complains",36,0,4065,65,0,15,"15-30","Pay as you go","active",25,185.85,"non-CHURN"
0,"No Complains",37,0,0,0,0,0,"15-30","Pay as you go","non-active",25,0,"non-CHURN"
5,"No Complains",35,0,2148,54,352,22,"15-30","Pay as you go","active",25,1683.09,"non-CHURN"
5,"No Complains",36,0,3893,60,0,33,"<15","Pay as you go","active",15,217.415,"non-CHURN"
0,"No Complains",36,0,2088,52,0,31,"<15","Pay as you go","active",15,117.7,"non-CHURN"
6,"No Complains",36,0,3470,76,25,26,"15-30","Pay as you go","active",25,272.07,"non-CHURN"
0,"No Complains",36,0,2055,33,278,16,"30-45","Pay as you go","active",30,1195.52,"non-CHURN"
8,"No Complains",35,1,8810,115,137,41,"30-45","Pay as you go","active",30,905,"non-CHURN"
2,"No Complains",36,0,13468,163,0,42,"30-45","Pay as you go","active",30,545.24,"non-CHURN"
2,"No Complains",36,0,4210,77,0,23,"30-45","Pay as you go","active",30,171.48,"non-CHURN"
1,"No Complains",36,0,5613,89,0,10,"15-30","Pay as you go","active",25,256.59,"non-CHURN"
4,"No Complains",36,0,1933,48,1,15,"30-45","Pay as you go","non-active",30,83.24,"non-CHURN"
20,"No Complains",36,2,14835,219,47,30,"30-45","Pay as you go","active",30,790.16,"non-CHURN"
0,"No Complains",36,0,2790,21,476,6,"30-45","Pay as you go","active",30,2016.44,"non-CHURN"
4,"No Complains",35,0,15180,176,143,28,"15-30","Pay as you go","active",25,1334.52,"non-CHURN"
0,"No Complains",35,0,6195,80,179,24,"30-45","Pay as you go","active",30,967,"non-CHURN"
0,"No Complains",35,0,570,8,0,9,"15-30","Pay as you go","non-active",25,26.01,"non-CHURN"
0,"No Complains",36,0,405,8,6,6,"15-30","Pay as you go","non-active",25,45.585,"non-CHURN"
0,"Complains",35,0,0,0,0,0,"15-30","Pay as you go","non-active",25,0,"CHURN"
0,"No Complains",35,0,7203,121,377,41,"15-30","Pay as you go","active",25,2026.08,"non-CHURN"
2,"No Complains",35,0,11160,148,4,45,"30-45","Pay as you go","active",30,468.32,"non-CHURN"
3,"No Complains",35,0,6413,69,101,35,"15-30","Pay as you go","active",25,746.19,"non-CHURN"
18,"No Complains",31,0,650,41,9,15,"15-30","Pay as you go","non-active",25,71.595,"CHURN"
16,"No Complains",34,7,10130,87,0,40,"45-60","Pay as you go","active",45,255.425,"non-CHURN"
8,"No Complains",34,0,5513,92,19,22,"15-30","Pay as you go","active",25,337.725,"CHURN"
0,"No Complains",32,0,2535,16,0,12,"30-45","Pay as you go","active",30,102.04,"non-CHURN"
4,"No Complains",33,0,2685,35,2,14,"15-30","Pay as you go","non-active",25,131.4,"CHURN"
4,"Complains",34,0,1963,38,27,29,"30-45","Pay as you go","non-active",30,188.04,"CHURN"
0,"No Complains",34,0,0,0,0,0,"30-45","Pay as you go","non-active",30,0,"CHURN"
0,"No Complains",34,0,1363,19,0,4,"30-45","Pay as you go","active",30,55.28,"non-CHURN"
0,"No Complains",31,0,6480,91,7,20,"45-60","Pay as you go","active",45,181.775,"non-CHURN"
0,"Complains",34,0,323,1,2,2,"45-60","Pay as you go","non-active",45,13.1,"CHURN"
0,"No Complains",34,0,0,0,0,0,"60-75","Pay as you go","active",55,0,"non-CHURN"
20,"No Complains",29,2,15770,232,0,78,"15-30","Pay as you go","active",25,720.09,"non-CHURN"
1,"No Complains",32,2,6660,110,264,31,"15-30","contractual","active",25,1492.65,"non-CHURN"
0,"No Complains",34,0,3413,76,0,26,"15-30","Pay as you go","active",25,157.005,"non-CHURN"
0,"No Complains",33,0,1360,38,31,18,"30-45","Pay as you go","non-active",30,179.92,"non-CHURN"
1,"No Complains",34,0,2475,47,168,21,"15-30","Pay as you go","active",25,869.49,"non-CHURN"
0,"No Complains",25,0,1010,30,186,9,"15-30","contractual","active",25,883.8,"non-CHURN"
